stimnum,type,Tempo,KeyDistance,ModeChange,hit_time1,hit_time2,hit_time3,hit_time4,hit_time5,hit_time6,hit_time7,hit_time8,hit_time9,hit_time10,hit_time11,hit_time12,hit_time13,hit_time14,hit_time15,hit_time16,hit_time17,hit_time18,hit_time19,hit_time20,hit_time21,hit_time22,hit_time23,hit_time24,hit_time25,hit_time26,hit_time27,hit_time28,hit_time29,hit_time30,hit_time31,hit_time32,hit_time33,hit_time34,hit_time35,hit_time36,hit_time37,hit_time38,hit_time39,hit_time40,hit_time41,hit_time42,hit_time43,hit_time44,hit_time45,hit_time46,hit_time47,hit_time48,hit_time49,hit_time50,hit_time51,hit_time52,hit_time53,hit_time54,hit_time55,hit_time56,hit_time57,hit_time58,hit_time59,hit_time60,hit_time61,hit_time62,hit_time63,hit_time64,hit_time65,hit_time66,hit_time67,hit_time68,hit_time69,hit_time70,hit_time71,hit_time72,hit_time73,hit_time74,hit_time75,hit_time76,hit_time77,hit_time78,hit_time79,hit_time80,hit_time81,hit_time82,hit_time83,hit_time84,hit_time85,hit_time86,hit_time87,hit_time88,hit_time89,hit_time90,hit_time91,hit_time92,hit_time93,hit_time94,hit_time95,hit_time96,hit_time97,hit_time98,hit_time99,hit_time100,hit_time101,hit_time102,hit_time103,hit_time104,hit_time105,hit_time106,hit_time107,hit_time108,hit_time109,hit_time110,hit_time111,hit_time112,hit_time113,hit_time114,hit_time115,hit_time116,hit_time117,hit_time118,hit_time119,hit_time120,hit_time121,hit_time122,hit_time123,hit_time124,hit_time125,hit_time126,hit_time127,hit_time128,hit_time129,hit_time130,hit_time131,hit_time132,hit_time133,hit_time134,hit_time135,hit_time136,hit_time137,hit_time138,hit_time139,hit_time140,hit_time141,hit_time142,hit_time143,hit_time144,hit_time145,hit_time146,hit_time147,hit_time148,hit_time149,hit_time150,hit_time151,hit_time152,hit_time153,hit_time154,hit_time155,hit_time156,hit_time157,hit_time158,hit_time159,hit_time160,hit_time161,hit_time162,hit_time163,hit_time164,hit_time165,hit_time166,hit_time167,hit_time168,hit_time169,hit_time170,hit_time171,hit_time172,hit_time173,hit_time174,hit_time175,hit_time176,hit_time177,hit_time178,hit_time179,hit_time180,rtmeanstim
30,3,116,0.86373,1,1.1394187,0,0.509445363615633,0,2.1998497543765,0,0,0.747295573582131,0,1.763581,1.51234634516903,1.5904306085458,0,0,2.73039266558097,0,2.18202033687276,0,2.64745877092162,1.48952213885094,-0.17054662028591,2.32223715178814,5.57995956661441,1.26649261380114,1.44946761950573,0,2.26746328280988,1.25744212338598,1.88744988227565,0,0,0,1.68754092199554,0,2.36937439172426,0,3.24745908861268,0,3.13521078627266,1.78948951805798,1.76742823653979,0,0.889446595477747,0,5.28958078660736,2.18112233902143,1.44945663870993,0,1.82544439279097,1.47950830043467,2.35756395268052,1.53934842174421,1.94957246538871,1.57933456803253,0,0,1.47547723686449,2.75865152125088,0,0,0,2.0353969162272,2.09231925393151,0,0,4.0194171129739,0.60934163431771,1.43945396465289,1.82645759540219,1.59953483152329,0,1.13944882014763,0,4.28348155779477,0,1.48945305465967,1.5953866213418,2.02957878504796,1.63985703286945,1.75946873577024,0,1.35744978695229,0,1.68943267262265,1.44853163207394,0,1.54540363283335,1.57953390957739,5.30212553628164,0,2.02304006764954,0.697470235755809,0,1.52968665832002,1.68858249451057,0.719486286368346,3.51946450880598,2.26867330630549,4.25306005056519,0,1.83949675901756,1.05761622714664,0,1.8376397045846,1.9599296,2.01307239096371,0,0,1.51964416569699,2.3793673130592,0.237454136829124,2.8285141491829,2.00940709672499,0,0,1.51001949935071,2.6194742791904,0,0,2.35944268724854,2.54948236701108,0,0,0,2.19945424661914,1.89947637281134,1.51341022329164,0,0,1.45908200095469,0,4.72741529884755,0.4138126,3.4444511,1.5126991,5.191507,1.9081085,1.3030249,1.7471991,1.8137359,1.7767302,2.2772924,3.7471728,2.1478819,2.0437666,0.375316477108996,1.5294352594133,2.91543705294587,0,1.8826574,5.3211327,1.33747144174915,2.72742461580878,2.0850439,1.8383339,0,3.0173966,2.4910224,1.7334794,3.2306392,0,3.65946284208381,2.1334566,2.3487064,2.3366987,1.7834442,5.1459079,2.8504366,1.8629715,1.4629865,2.2491773,5.5012131,1.32945618408915,3.590967,2.2278488,0.365491500000001,2.6493834594295,0,1.86941991708304,0.265548234531527,2.1285778754528
31,3,118,1.4722,0,0.7801914,0,0,0,0,0,0,0,0,0,1.44333421128272,3.26556916591797,0,0,0,0,0,0,1.66682692246828,0,2.48846672493591,0,1.86847457423297,0,1.60647661506514,0,0,0,1.17845565447188,3.5476238201944,0,3.87847250124469,0,0,2.26643429595463,0,3.2384618397714,1.62649701418993,1.83205916311101,1.79841531221449,0,0,0,0,0,3.57653089052225,1.40863445409577,0,3.05654806865285,0,0,0,1.06654264992605,0,0,1.71039889600476,0,0,0,0,0,1.79651110733078,0,0,0,2.09006235884861,3.20840699705376,0,0,2.24210306361954,0,0.987652720884796,0,1.57862083013755,0,0,2.11450904542068,0,1.75833991475221,1.67642196719556,0,0,0,2.23003247141776,0,0,2.53849040903838,0,0,0,0,0,0,0,1.43850527415483,0,1.32846623194644,1.87849136406999,0,0,0,2.88655737958261,0,0,4.1623789,4.1684836393313,0,0,1.98859071275437,3.42838186092417,0,0,0,0,0,0,3.86772898981433,0,0,0,2.87850199629119,0,0,0,2.31638856002329,0,0,0,0,0,3.39648474862862,3.20832777944389,0,3.6283556,1.8364179,1.7069137,0,1.1766842,1.3208887,1.9615621,0,2.3764105,1.5459808,1.4978907,2.0752006,2.92004674770071,3.12848295007512,0,0,1.8091956,2.5275265,0.978610124551428,4.13004357320201,2.0122666,1.6498034,2.2070567,0,2.8941416,3.2931307,2.2317382,0,1.37641833910897,2.3310155,2.1079923,1.1749128,0.0236891999999997,0,3.9603063,1.7167764,1.6573103,0,1.7596666,0,1.1135791,0,3.8507617,2.53647015121274,1.40646290661063,0,1.93005552532898,2.2290827139339
32,3,90,0.93165,1,-0.9825173,-1.51456346620963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43906662005648,0,-1.95252049826438,0,0,0,0,0,-1.49262126692619,0,0,2.93748033765125,0,0,0,0,0,0,0,0,0,0,0.0975134516422802,0,0,0,0,-0.654522695334742,0,0,0,0,-1.16253566547195,0,3.20727805767608,0,0,3.15745467924055,0,-0.34087659042781,0,0,0,2.28782760926664,-1.05256492389952,0,0,0,0,-1.16243326080628,2.32759709676987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48540994178676,0,0,0,0,0,0,0,0,0,0,0,0,-1.5730819,-1.6533833,1.5864478,0,0,2.6911576,0,-0.6545703,0,0,0,0,2.4797995,0,0,0,3.044783,-0.783333000000001,0,0,0,1.8935365,0,-1.49457035403227,0,0.1584997,0,0,0,0,0,0,0,0,0,1.15747133322677,0,0,1.6796325,0,0,-0.982504938501541,0,1.05261147507473
33,3,118,0.86393,1,-0.303942899999999,-1.61058105860606,0,-0.970239571662376,0,0,2.03948008001211,0,0,1.7667141,1.64050340523133,1.68266109460062,2.6877072493013,1.41752234664727,2.71059774715884,2.08040929693535,0,1.32370292943339,0,1.96150454069171,1.26058583763998,1.88143245839349,1.50953024914685,0,1.51143201269409,1.12142012239564,0,1.82149106627946,0,2.94505126618292,3.59148077760685,2.31045153685798,0,0,-0.508394653222794,2.50748775530256,2.09149831168898,0,3.0114551378549,0,1.09062333486584,0,0.671459728007779,0,1.81147085427522,2.81949142679486,1.85748892851748,-2.74859828683176,1.51150389906357,2.51144447801118,0,2.491402081268,0,1.28947702196369,0,-3.18851796118712,1.42859631437236,0,0,0,0,0,0,3.05153708995372,0,0,1.07147856316369,0,0,0,0,0,0,1.25749912082207,0,0.709418380788588,1.5874436831639,0,2.62742359045277,2.16948215290014,0,0,1.32140924365866,0,0,1.31142300978851,0,1.15142582715318,0,0,1.89152512935426,3.21143545898764,0,0,3.41162356805164,0,1.79144016486421,0,0,2.32954805304635,1.00951785326708,0,-2.68842784052336,0,0,0,1.64146616766292,0,1.20949349095588,3.18811519064009,0,0,0,3.36067680077666,0,0,1.26161144950905,-0.53013450687753,0,2.89051744148105,0,0,0.87114274348891,1.33949553961315,2.14140685624284,0,0,1.2814587358316,0,0,0,0,0,2.3914528,0,0,3.4548416,0.303968399999999,1.5980239,3.0862482,0,0,0,2.0708534,0.861664300000001,0,1.08147586686797,1.56147717205521,1.58148319938055,0,-0.931833399999999,0.26507258973994,0,0,0.00510570000000143,0,0,2.818938,3.336432,2.4957478,1.76149465087324,0,3.3916468,1.6045351,0,0.471875799999999,0,0,0,1.5240746,-2.0261099,0,1.4593771446002,3.3934004,3.1203688,2.269447,1.18992010846372,0,3.57983405314957,0.79749805026346,1.71497210663377
34,3,98,1.892,1,0,0,0,0,0,0,0,-1.47097017647158,0,-2.6679118,0,0,-4.09153545533103,0,0,0,0,0,0,0,0,0,0,0,0,-0.401663498497552,0,0,-3.21351685720341,0,0,0,0,0,0,0,-3.79147320149965,0,0,0,0,0.436515697500482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.24160661656605,0,0,0,0,3.5884690036362,0,0,0,0,0,0,0,3.93916274424689,-3.99154019360979,0,0,0,0,0,0,0,0,0,-4.0299566324286,0,0,0,0,-0.261504855956456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.918410676509904,-1.56350055557187,0,0,0,0,0,0,0,0,0,-1.21987348050337,0,0,0,-0.629395710040189,0,0,0,0,0,-2.15996585676324,0.174455178916972,0,0,0,-3.4004879,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.64148445690646,-3.8014974794488,0,0,0,-0.491523695275024,0,0,0,0,0,0,0,0,2.5384354475155,0,0,0,0,0,0,0,0,0,0,0,-1.9142737,0,0,0,0.416518619653989,-1.01332349494858,-3.91000652307494,0.428998834570712
70,4,0,0,0,0,3.30465546931068,0,3.27649558581124,0,0,0,3.22812669408538,0,0,3.899133408223,1.68423209417663,1.96022070350093,0,0,3.02609467928979,1.50687672709435,2.17897419164079,1.81462283071068,0,0,0,3.50428987207558,0,0,2.15651560742469,1.70638762741157,0,0,0,0,1.9570723007738,3.83465307138436,0,0,1.71645295774813,1.8264652200597,3.65443263449344,0,2.99647149454382,2.16368182528107,0,1.07646320361874,0,1.12646581318946,1.88648404439413,0,0,0,0,1.64636417023545,0,0,0,0,1.9624808919953,0,0,1.44646934998504,0,0,1.67448199714911,2.50441246849769,0,0,2.06248222299132,0,0,0,2.92645240614498,1.71652812568513,0,0,2.32649098457662,0,1.94646422203948,4.12642160048805,1.94649253908639,0,1.3944860831557,0,0,0,0,0,0,1.97513517976454,1.81802147276601,0,0,0,0,5.16488088578999,1.73450044237606,0,0,0,0,0,0,0,0,0,3.06453608052242,1.7061466,1.57444712928466,0,0,0,5.97240299052482,1.78068940748247,0,1.94647191637385,0,0,0.796419516508784,1.61566231478854,3.862470056585,0,0,0,0,1.16641113544691,0,0,0,0,0,0,0,1.79451534009543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64641354051103,1.59644466702694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15443241768797,4.2133889,0,0,0,0,0,0,2.41361245657832
71,4,0,0,0,0,0,0,0,0,0,2.26005826688571,1.885965905283,0,0,0,0,1.72538971185887,0,0,2.96304885893649,0,0,0,0,0,0,1.73245236820764,0,0,0,0,0,0.471247185944351,0,0,0,0,0,0,0,0,3.63633759891596,0,3.41650045828708,0,0,2.76512389819833,0,0,0,1.57245151762682,0,0,0,0,0,3.07439461382956,0,0,3.96642405266562,0,0,0,0,0,0,0,1.68648367220789,0,0,0,1.94653429232821,0,1.88652818088561,0,1.57124687425186,2.5457495732462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57641252129178,0,0,0,0,1.2445944690304,0,0,0,2.20647078155625,4.97645047602846,0,0,0,0,3.35456234366076,0,0,2.35564725499053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95646087356942,3.27652228900512,0,0,0,0,0,0,0,0,0,0,0,0,4.6345416,0,3.4782853,0,2.890086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7755823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68384666340317
72,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5.59064703501434,0,5.80655327144469,0,0,0,0,5.6828805903974,5.96458646548797,0,0,0,5.99447990356173,0,0,0,5.68447761787197,0,0,0,0,0,2.65462982490006,5.9644997865817,0,0,0,4.59455747831035,0,5.93649192314856,0,0,4.88648907272313,0,5.73065945027601,0,0,0,5.69265226952263,0,5.89135203313405,1.14646342529316,0,0,0,0,0,4.68448546722013,0,0,0,0,0,0,0,0.826465537064522,0,3.71648586841513,3.7964244250718,2.97446060248765,0,0.431231054408162,0.306485466906782,0,0,5.71647511811722,0,2.45651943503836,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13653443360532,0,0,0,0,0,0,5.70446747872097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.56246350865126,0,0,0,0,2.68647132804268,0,0,0,0,4.59000746164687,0,0,3.185634846995,0,0,0,0,0,0,0,0,5.7651272,0,0,0,0,0,2.30563052349007,0,0,0,2.6456327,0,4.55804578764517,0,0,0,0,0,0,0,0,0,0,0,0,4.4221454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16264610831985
73,4,0,0,0,0,0.9441414129289,0,2.04348366896811,0,0,0,0,0,0,1.93136877394074,4.86475493991355,0,0,1.58233564503013,0,0,0,0,2.26547315730775,0,0,0.785849856354499,0,0,0,0,1.96556733149117,3.64027215333276,0,2.76267409556129,0,0,0.245585272512495,0,0,0,0,0,0,0,2.96908735694216,0,0,1.88541260132124,4.80552406539452,2.38547376764772,0,0,0,0,0,0,1.85368912296629,0,0,0,4.33348014377696,0,0,0,0,0,0,0,0,0,0,0,4.02348673575411,1.67545488854948,0.245443280452649,2.90531882761493,2.3454961027267,0,1.57543495441209,2.36551340388214,0,0,0,3.64571135610574,0,0,0,0,0,1.41547659453403,0,0,0,0,1.66549382600177,0,0,0,0,0,2.89534427278907,0,2.61556477466193,0,0,0,0,0,2.39595270749361,1.6754488482047,0,0,0,0.515499710362569,0,0,4.66557726701293,0,0,0.504685302384038,1.88545658235988,0,4.70539977005241,1.65541206969751,1.9514551659207,0.185428938787453,0,2.13351409355915,0,2.30564525019481,0,0,1.91544509231267,3.44552139092917,0,0,0,0,0,0,0,0,2.5542182,0,0,0,0,0,0,0,0,0,0,0,2.21540746633973,0,0,0,0,0,0,0,3.0045274,0,0,0,0,0,0,0,0,0,0,1.7898531,0,1.40540118963993,0,0,0,3.24351512933961,1.70541094198892,0,0,2.28993375998909
74,4,0,0,0,0,0.0825681802305382,3.0557123118019,0,0,2.77251744643907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09445568547281,0,1.4144088727509,0,0,0,3.04346224965886,0,0,4.57449945831242,1.94445832520638,2.97445084100253,0,0,0,2.07447388323181,0,1.78444307587171,0,0,3.96248608870613,0,0,0,0,2.39364436551428,0,0,0,0,1.9844502886842,2.38444807095552,0.704394860164294,0,2.99447959911687,4.32451879520069,0,0,0,0,0,0,0,3.9244459094912,0.167927074694655,0,3.12449254744212,0,1.8044607889577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04447780265129,0,2.39359267147116,0,0,3.95266387203228,0,0,0,0,0,0,0,0,0,1.39256017668811,0,0,0,2.26030751170094,0,0,0,0,0,0,1.93446188376648,0.484423424737992,1.23245182540573,0,0,0,0,0,1.60449405149917,0,0,0,0,1.04451449287052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1824469,0,0,4.53446232371723,0,0,0,0,0,2.0392276931515,0,0,0,0,0,0,0,0,0,0,2.7170048,0,0,0,0,0,4.1585061,0,0,0,0,0,0,0,0,0,0,1.73447778590881,2.34987557985547
75,4,0,0,0,0,1.90461234655481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62437568861459,0,0,0,0,0,1.33648667045267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26645118563062,0,0,0,2.23243591067207,0,0,0,0,0,0,0,0,0,0,2.13645197020947,0,1.25443936004294,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76079853994474,0,0,0,0,0,0,0,0,0,0,3.4763187548347,1.6257344031958,0,0,0,0,0,0,1.35668361600446,0,0,0,2.0244572278308,0,1.22487094622857,0,0,0,0,0,0,0,0,0,0,0,4.85643462467159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9000436,0,0,0,2.5577757,0,0,4.438028,0,0,0,0,0,1.2744707546402,3.1260361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5615143,2.3510653,1.891059,0,3.45452342983515,2.3151276,0,0,0,0,0,0,2.37292479289013
76,4,0,0,0,0,0,0,1.26243594880128,0,0,0,0,0,0,0,0,0,0,3.41705942634821,0,0,0.0609758830199727,2.05262191830114,0,0,0,0,0,0,0,0,0,0,0,0,1.08347409899919,1.8225769564698,0,0,0,3.33444474035206,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163574255926576,0,0,0,3.81799791463342,0,0,2.43445810354904,0,3.18446919428152,0,0,3.26165562121413,0,1.61244998896457,0,0,0,0,0.714511176664255,0,0,0,0,0,0,1.27443015022907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76265303431772,0,0,0,0,0,0.592699935019334,0,0.582637483437629,0,0,4.7185544,0,0,0,0,0,0.332433913536994,0,0,0,0,0,0,2.65805198458119,1.01237465151851,1.63351996386538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.422877,0,0,0,0,2.362668,0,0,0,0,0,4.94448412327713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98154191797339
0,0,0,0,0,1.60233582727273,1.04565917223926,1.42381976176038,1.14942991507772,1.99161304630274,1.58644946010116,1.35811379671645,1.40284656949132,2.91424697507357,2.15036192631579,1.36379927730491,1.33633323357248,1.56117236577605,3.01103174243002,1.68371563513229,1.77496500954873,1.20079238435993,0.813967559303613,1.64753782393218,1.50937519058695,1.08853095000381,1.42979378354214,1.37438337326162,0.447027558571001,1.30023328932587,1.55292459491089,1.02174032529959,1.35459135255059,1.74918576047202,1.1822039821822,2.65066256974001,1.04017604308658,1.53166242594994,1.3495088753651,2.0386982324972,0.841157236902888,1.40905920625457,1.56301074639731,2.79295159717867,1.62769541985696,1.45058626754041,1.94787188000446,1.45977088842768,0.838763014167722,1.61159506709382,1.52902787509819,1.48196410658951,0.894807143798148,1.79658664187112,1.93391287659923,1.37613117230724,1.79118009520314,1.61051014280666,1.1887765420152,1.8233712019168,1.42149725013089,1.73858084690412,1.85756478212379,0.91377785383564,1.26825814792464,1.59262817598909,1.89478030189392,1.52795921053607,1.3698014845025,1.49856928364855,1.57386461932388,1.55126046698353,1.51812580264738,1.86640215680106,1.34206021228513,1.3313100486603,0.979663332176838,1.39107113208543,1.34489373620083,1.95604834170346,1.20733214063154,1.15201359912322,1.93581956741868,1.37475818897899,1.11993577481795,1.62222548857868,1.96417998609977,1.37354227780104,1.24158889310917,1.37965909527532,1.32190483031339,0.984749327211302,1.71972696467583,1.67418382304459,1.67583670869694,1.5376359195417,1.85919952564508,2.60496701335378,1.35889660935204,1.76473012129467,1.32246787389598,2.06751644071529,1.93316056540115,2.16569588055677,1.91002166507379,1.04878631647925,1.11734838075568,1.41349754722931,2.11133834117388,1.41440980384615,1.32469719990083,1.52634397590332,1.39900974780895,1.38397559960276,2.31358119373151,1.16396475571605,1.59928423207618,1.09240298834173,1.91530145929147,1.35733344434313,1.57622286231515,1.56593784788444,1.55992064758551,1.19573850660007,1.52192461726118,2.03995200844492,1.28357201629192,1.52060818068264,1.05186014558736,2.18019315832897,1.89255522573507,1.41343099635929,1.5246488887055,1.25717201231013,1.24607459036552,1.23813479991993,2.23420273538334,1.41472475789474,3.12610701428572,1.21859734666667,2.45431234736842,1.9554860625,1.41190336666667,1.79772375,1.76213555151515,2.07138191111111,2.59645742105263,1.87921151612903,1.98966560869565,1.66300365,1.39227165652199,2.34188502022392,2.45280520238101,1.27305911136442,2.01878294666667,1.61971496190476,1.95756479257456,2.28004471733097,2.57856141333333,2.16004743928571,1.82405998181818,4.0765462875,2.753843492,2.09909452727273,2.44360495714286,1.53785857179334,2.28032505877074,2.20445629230769,1.50600229565217,2.48469079230769,1.64121726666667,3.1139453,2.00045471666667,1.86086973461538,1.46593850322581,1.83519433571429,2.45057399473684,1.49278629864102,1.86098873666667,2.49691258888889,2.13864214230769,1.64370957724667,1.24228492998921,1.71389830304239,1.02264173643629,0
